Tempo (s),Setpoint (V),Tensao (V),Duty (%)
11.65,1,1.595,70
11.66,1,1.945,70
11.67,1,1.894,70
11.68,1,1.565,70
11.69,1,1.929,70
11.70,1,1.904,70
11.71,1,1.552,70
11.72,1,1.954,70
11.73,1,1.899,70
11.74,1,1.676,70
11.75,1,1.951,70
11.76,1,1.489,70
11.77,1,1.604,70
11.78,1,1.959,70
11.79,1,1.892,70
11.80,1,1.549,70
11.81,1,1.651,70
11.82,1,1.951,70
11.83,1,1.486,70
11.84,1,1.596,70
11.85,1,1.958,70
11.86,1,1.899,70
11.87,1,1.559,70
11.88,1,1.938,70
11.89,1,1.91,70
11.90,1,1.613,70
11.91,1,1.941,70
11.92,1,1.504,70
11.93,1,1.587,70
11.94,1,1.946,70
11.95,1,1.917,70
11.96,1,1.571,70
11.97,1,1.929,70
11.98,1,1.929,70
11.99,1,1.604,70
12.00,1,1.945,70
12.01,1,1.572,70
12.02,1,1.924,70
12.03,1,1.923,70
12.04,1,1.589,70
12.05,1,1.918,70
12.06,1,1.632,70
12.07,1,1.599,70
12.08,1,1.922,70
12.09,1,1.931,70
12.10,1,1.584,70
12.11,1,1.896,70
12.12,1,1.953,70
12.13,1,1.604,70
12.14,1,1.877,70
12.15,1,1.949,70
12.16,1,1.604,70
12.17,1,1.878,70
12.18,1,1.939,70
12.19,1,1.681,70
12.20,1,1.881,70
12.21,1,1.962,70
12.22,1,1.592,70
12.23,1,1.809,70
12.24,1,1.962,70
12.25,1,1.72,70
12.26,1,1.86,70
12.27,1,1.965,70
12.28,1,1.654,70
12.29,1,1.856,70
12.30,1,1.975,70
12.31,1,1.856,70
12.32,1,1.967,70
12.33,1,1.598,70
12.34,1,1.856,70
12.35,1,1.957,70
12.36,1,1.714,70
12.37,1,1.853,70
12.38,1,1.957,70
12.39,1,1.658,70
12.40,1,1.829,70
12.41,1,1.766,70
12.42,1,1.816,70
12.43,1,1.962,70
12.44,1,1.685,70
12.45,1,1.789,70
12.46,1,1.97,70
12.47,1,1.579,70
12.48,1,1.797,70
12.49,1,1.961,70
12.50,1,1.766,70
12.51,1,1.961,70
12.52,1,1.602,70
12.53,1,1.729,70
12.54,1,1.949,70
12.55,1,1.842,70
12.56,1,1.74,70
12.57,1,1.938,70
12.58,1,1.688,70
12.59,1,1.667,70
12.60,1,1.963,70
12.61,1,1.596,70
12.62,1,1.851,70
12.63,1,1.872,70
12.64,1,1.637,70
12.65,1,1.9,70
12.66,1,1.904,70
12.67,1,1.604,70
12.68,1,1.889,70
12.69,1,1.924,70
12.70,1,1.552,70
12.71,1,1.695,70
12.72,1,1.85,70
12.73,1,1.951,70
12.74,1,1.367,70
12.75,1,1.747,70
12.76,1,1.969,70
12.77,1,1.762,70
12.78,1,1.771,70
12.79,1,1.961,70
12.80,1,1.784,70
12.81,1,1.686,70
12.82,1,1.705,70
12.83,1,1.957,70
12.84,1,1.829,70
12.85,1,1.741,70
12.86,1,1.951,70
12.87,1,1.405,70
12.88,1,1.628,70
12.89,1,1.964,70
12.90,1,1.843,70
12.91,1,1.676,70
12.92,1,1.947,70
12.93,1,1.404,70
12.94,1,1.603,70
12.95,1,1.959,70
12.96,1,1.889,70
12.97,1,1.539,70
12.98,1,1.94,70
12.99,1,1.9,70
13.00,1,1.647,70
13.01,1,1.565,70
13.02,1,1.915,70
13.03,1,1.928,70
13.04,1,1.584,70
13.05,1,1.898,70
13.06,1,1.712,70
13.07,1,1.609,70
13.08,1,1.905,70
13.09,1,1.94,70
13.10,1,1.592,70
13.11,1,1.948,70
13.12,1,1.596,70
13.13,1,1.868,70
13.14,1,1.962,70
13.15,1,1.587,70
13.16,1,1.855,70
13.17,1,1.958,70
13.18,1,1.698,70
13.19,1,1.848,70
13.20,1,1.935,70
13.21,1,1.966,70
13.22,1,1.781,70
13.23,1,1.802,70
13.24,1,1.966,70
13.25,1,1.68,70
13.26,1,1.777,70
13.27,1,1.983,70
13.28,1,1.593,70
13.29,1,1.777,70
13.30,1,1.974,70
13.31,1,1.975,70
13.32,1,1.593,70
13.33,1,1.738,70
13.34,1,1.965,70
13.35,1,1.839,70
13.36,1,1.722,70
13.37,1,1.956,70
13.38,1,1.687,70
13.39,1,1.706,70
13.40,1,1.967,70
13.41,1,1.875,70
13.42,1,1.698,70
13.43,1,1.958,70
13.44,1,1.685,70
13.45,1,1.687,70
13.46,1,1.967,70
13.47,1,1.701,70
13.48,1,1.692,70
13.49,1,1.956,70
13.50,1,1.886,70
13.51,1,1.915,70
13.52,1,1.596,70
13.53,1,1.915,70
13.54,1,1.883,70
13.55,1,1.57,70
13.56,1,1.845,70
13.57,1,1.905,70
13.58,1,1.632,70
13.59,1,1.912,70
13.60,1,1.936,70
13.61,1,1.541,70
13.62,1,1.777,70
13.63,1,1.928,70
13.64,1,1.648,70
13.65,1,1.909,70
13.66,1,1.944,70
13.67,1,1.597,70
13.68,1,1.879,70
13.69,1,1.905,70
13.70,1,1.472,70
13.71,1,1.962,70
13.72,1,1.656,70
13.73,1,1.856,70
13.74,1,1.957,70
13.75,1,1.449,70
13.76,1,1.718,70
13.77,1,1.964,70
13.78,1,1.705,70
13.79,1,1.859,70
13.80,1,1.957,70
13.81,1,1.868,70
13.82,1,1.965,70
13.83,1,1.738,70
13.84,1,1.824,70
13.85,1,1.962,70
13.86,1,1.335,70
13.87,1,1.77,70
13.88,1,1.973,70
13.89,1,1.748,70
13.90,1,1.785,70
13.91,1,1.959,70
13.92,1,1.311,70
13.93,1,1.694,70
13.94,1,1.967,70
13.95,1,1.767,70
13.96,1,1.742,70
13.97,1,1.959,70
13.98,1,1.79,70
13.99,1,1.779,70
14.00,1,1.951,70
14.01,1,1.951,70
14.02,1,1.405,70
14.03,1,1.631,70
14.04,1,1.956,70
14.05,1,1.847,70
14.06,1,1.557,70
14.07,1,1.95,70
14.08,1,1.868,70
14.09,1,1.658,70
14.10,1,1.926,70
14.11,1,1.886,70
14.12,1,1.571,70
14.13,1,1.905,70
14.14,1,1.884,70
14.15,1,1.586,70
14.16,1,1.893,70
14.17,1,1.704,70
14.18,1,1.629,70
14.19,1,1.899,70
14.20,1,1.914,70
14.21,1,1.861,70
14.22,1,1.872,70
14.23,1,1.69,70
14.24,1,1.853,70
14.25,1,1.929,70
14.26,1,1.637,70
14.27,1,1.825,70
14.28,1,1.943,70
14.29,1,1.576,70
14.30,1,1.791,70
14.31,1,1.948,70
14.32,1,1.614,70
14.33,1,1.71,70
14.34,1,1.942,70
14.35,1,1.86,70
14.36,1,1.673,70
14.37,1,1.938,70
14.38,1,1.698,70
14.39,1,1.655,70
14.40,1,1.934,70
14.41,1,1.584,70
14.42,1,1.863,70
14.43,1,1.942,70
14.44,1,1.481,70
14.45,1,1.67,70
14.46,1,1.964,70
14.47,1,1.727,70
14.48,1,1.789,70
14.49,1,1.971,70
14.50,1,1.735,70
14.51,1,1.785,70
14.52,1,1.718,70
14.53,1,1.973,70
14.54,1,1.81,70
14.55,1,1.746,70
14.56,1,1.966,70
14.57,1,1.372,70
14.58,1,1.637,70
14.59,1,1.965,70
14.60,1,1.84,70
14.61,1,1.474,70
14.62,1,1.591,70
14.63,1,1.945,70
14.64,1,1.9,70
14.65,1,1.565,70
14.66,1,1.929,70
14.67,1,1.919,70
14.68,1,1.589,70
14.69,1,1.921,70
14.70,1,1.625,70
14.71,1,1.955,70
14.72,1,1.695,70
14.73,1,1.866,70
14.74,1,1.955,70
14.75,1,1.633,70
14.76,1,1.856,70
14.77,1,1.967,70
14.78,1,1.596,70
14.79,1,1.856,70
14.80,1,1.967,70
14.81,1,1.831,70
14.82,1,1.964,70
14.83,1,1.575,70
14.84,1,1.809,70
14.85,1,1.962,70
14.86,1,1.773,70
14.87,1,1.796,70
14.88,1,1.955,70
14.89,1,1.68,70
14.90,1,1.768,70
14.91,1,1.729,70
14.92,1,1.957,70
14.93,1,1.669,70
14.94,1,1.73,70
14.95,1,1.96,70
14.96,1,1.643,70
14.97,1,1.718,70
14.98,1,1.95,70
14.99,1,1.868,70
15.00,1,1.68,70
15.01,1,1.92,70
15.02,1,1.926,70
15.03,1,1.6,70
15.04,1,1.902,70
15.05,1,1.909,70
15.06,1,1.574,70
15.07,1,1.804,70
15.08,1,1.917,70
15.09,1,1.654,70
15.10,1,1.907,70
15.11,1,1.884,70
15.12,1,1.945,70
15.13,1,1.525,70
15.14,1,1.686,70
15.15,1,1.955,70
15.16,1,1.703,70
15.17,1,1.849,70
15.18,1,1.955,70
15.19,1,1.689,70
15.20,1,1.83,70
15.21,1,1.972,70
15.22,1,1.794,70
15.23,1,1.777,70
15.24,1,1.971,70
15.25,1,1.27,70
15.26,1,1.716,70
15.27,1,1.974,70
15.28,1,1.819,70
15.29,1,1.615,70
15.30,1,1.96,70
15.31,1,1.585,70
15.32,1,1.936,70
15.33,1,1.876,70
15.34,1,1.561,70
15.35,1,1.917,70
15.36,1,1.913,70
15.37,1,1.576,70
15.38,1,1.903,70
15.39,1,1.53,70
15.40,1,1.627,70
15.41,1,1.947,70
15.42,1,1.692,70
15.43,1,1.857,70
15.44,1,1.942,70
15.45,1,1.64,70
15.46,1,1.828,70
15.47,1,1.949,70
15.48,1,1.571,70
15.49,1,1.803,70
15.50,1,1.949,70
15.51,1,1.678,70
15.52,1,1.757,70
15.53,1,1.952,70
15.54,1,1.617,70
15.55,1,1.722,70
15.56,1,1.933,70
15.57,1,1.854,70
15.58,1,1.682,70
15.59,1,1.914,70
15.60,1,1.731,70
15.61,1,1.594,70
15.62,1,1.82,70
15.63,1,1.93,70
15.64,1,1.364,70
15.65,1,1.74,70
15.66,1,1.945,70
15.67,1,1.789,70
15.68,1,1.66,70
15.69,1,1.945,70
15.70,1,1.831,70
15.71,1,1.93,70
15.72,1,1.887,70
15.73,1,1.541,70
15.74,1,1.901,70
15.75,1,1.908,70
15.76,1,1.555,70
15.77,1,1.867,70
15.78,1,1.825,70
15.79,1,1.658,70
15.80,1,1.838,70
15.81,1,1.823,70
15.82,1,1.704,70
15.83,1,1.936,70
15.84,1,1.676,70
15.85,1,1.687,70
15.86,1,1.949,70
15.87,1,1.761,70
15.88,1,1.608,70
15.89,1,1.9,70
15.90,1,1.912,70
15.91,1,1.707,70
15.92,1,1.951,70
15.93,1,1.743,70
15.94,1,1.712,70
15.95,1,1.952,70
15.96,1,1.806,70
15.97,1,1.715,70
15.98,1,1.945,70
15.99,1,1.374,70
16.00,1,1.611,70
16.01,1,1.897,70
16.02,1,1.557,70
16.03,1,1.896,70
16.04,1,1.615,70
16.05,1,1.585,70
16.06,1,1.878,70
16.07,1,1.93,70
16.08,1,1.563,70
16.09,1,1.835,70
16.10,1,1.942,70
16.11,1,1.67,70
16.12,1,1.719,70
16.13,1,1.955,70
16.14,1,1.635,70
16.15,1,1.685,70
16.16,1,1.945,70
16.17,1,1.869,70
16.18,1,1.622,70
16.19,1,1.921,70
16.20,1,1.805,70
16.21,1,1.842,70
16.22,1,1.946,70
16.23,1,1.349,70
16.24,1,1.756,70
16.25,1,1.959,70
16.26,1,1.762,70
16.27,1,1.703,70
16.28,1,1.956,70
16.29,1,1.813,70
16.30,1,1.708,70
16.31,1,1.94,70
16.32,1,1.878,70
16.33,1,1.556,70
16.34,1,1.923,70
16.35,1,1.905,70
16.36,1,1.581,70
16.37,1,1.9,70
16.38,1,1.608,70
16.39,1,1.607,70
16.40,1,1.88,70
16.41,1,1.798,70
16.42,1,1.953,70
16.43,1,1.762,70
16.44,1,1.786,70
16.45,1,1.944,70
16.46,1,1.656,70
16.47,1,1.707,70
16.48,1,1.941,70
16.49,1,1.654,70
16.50,1,1.641,70
16.51,1,1.887,70
16.52,1,1.521,70
16.53,1,1.68,70
16.54,1,1.933,70
16.55,1,1.693,70
16.56,1,1.825,70
16.57,1,1.938,70
16.58,1,1.706,70
16.59,1,1.805,70
16.60,1,1.946,70
16.61,1,1.94,70
16.62,1,1.843,70
16.63,1,1.658,70
16.64,1,1.924,70
16.65,1,1.454,70
16.66,1,1.575,70
16.67,1,1.914,70
16.68,1,1.896,70
16.69,1,1.58,70
16.70,1,1.881,70
16.71,1,1.941,70
16.72,1,1.671,70
16.73,1,1.805,70
16.74,1,1.95,70
16.75,1,1.567,70
16.76,1,1.802,70
16.77,1,1.949,70
16.78,1,1.802,70
16.79,1,1.723,70
16.80,1,1.934,70
16.81,1,1.605,70
16.82,1,1.916,70
16.83,1,1.913,70
16.84,1,1.584,70
16.85,1,1.875,70
16.86,1,1.936,70
16.87,1,1.488,70
16.88,1,1.659,70
16.89,1,1.952,70
16.90,1,1.729,70
16.91,1,1.268,70
16.92,1,1.677,70
16.93,1,1.958,70
16.94,1,1.82,70
16.95,1,1.604,70
16.96,1,1.94,70
16.97,1,1.843,70
16.98,1,1.674,70
16.99,1,1.925,70
17.00,1,1.462,70
17.01,1,1.92,70
17.02,1,1.577,70
17.03,1,1.85,70
17.04,1,1.936,70
17.05,1,1.694,70
17.06,1,1.829,70
17.07,1,1.935,70
17.08,1,1.671,70
17.09,1,1.795,70
17.10,1,1.942,70
17.11,1,1.685,70
17.12,1,1.653,70
17.13,1,1.927,70
17.14,1,1.802,70
17.15,1,1.602,70
17.16,1,1.88,70
17.17,1,1.921,70
17.18,1,1.581,70
17.19,1,1.823,70
17.20,1,1.951,70
17.21,1,1.8,70
17.22,1,1.688,70
17.23,1,1.944,70
17.24,1,1.472,70
17.25,1,1.572,70
17.26,1,1.927,70
17.27,1,1.887,70
17.28,1,1.562,70
17.29,1,1.883,70
17.30,1,1.92,70
17.31,1,1.702,70
17.32,1,1.801,70
17.33,1,1.931,70
17.34,1,1.687,70
17.35,1,1.742,70
17.36,1,1.938,70
17.37,1,1.61,70
17.38,1,1.683,70
17.39,1,1.932,70
17.40,1,1.868,70
17.41,1,1.832,70
17.42,1,1.945,70
17.43,1,1.672,70
17.44,1,1.79,70
17.45,1,1.958,70
17.46,1,1.278,70
17.47,1,1.692,70
17.48,1,1.963,70
17.49,1,1.814,70
17.50,1,1.542,70
17.51,1,1.563,70
17.52,1,1.899,70
17.53,1,1.921,70
17.54,1,1.576,70
17.55,1,1.859,70
17.56,1,1.94,70
17.57,1,1.579,70
17.58,1,1.837,70
17.59,1,1.952,70
17.60,1,1.729,70
17.61,1,1.75,70
17.62,1,1.944,70
17.63,1,1.599,70
17.64,1,1.683,70
17.65,1,1.94,70
17.66,1,1.867,70
17.67,1,1.617,70
17.68,1,1.901,70
17.69,1,1.851,70
17.70,1,1.536,70
17.71,1,1.968,70
17.72,1,1.288,70
17.73,1,1.728,70
17.74,1,1.975,70
17.75,1,1.789,70
17.76,1,1.643,70
17.77,1,1.963,70
17.78,1,1.822,70
17.79,1,1.694,70
17.80,1,1.952,70
17.81,1,1.876,70
17.82,1,1.554,70
17.83,1,1.908,70
17.84,1,1.897,70
17.85,1,1.559,70
17.86,1,1.894,70
17.87,1,1.82,70
17.88,1,1.636,70
17.89,1,1.884,70
17.90,1,1.931,70
17.91,1,1.732,70
17.92,1,1.791,70
17.93,1,1.94,70
17.94,1,1.68,70
17.95,1,1.745,70
17.96,1,1.941,70
17.97,1,1.603,70
17.98,1,1.733,70
17.99,1,1.934,70
18.00,1,1.835,70
18.01,1,1.873,70
18.02,1,1.827,70
18.03,1,1.638,70
18.04,1,1.895,70
18.05,1,1.918,70
18.06,1,1.598,70
18.07,1,1.87,70
18.08,1,1.934,70
18.09,1,1.483,70
18.10,1,1.67,70
18.11,1,1.954,70
18.12,1,1.259,70
18.13,1,1.685,70
18.14,1,1.961,70
18.15,1,1.831,70
18.16,1,1.589,70
18.17,1,1.949,70
18.18,1,1.859,70
18.19,1,1.695,70
18.20,1,1.949,70
18.21,1,1.56,70
18.22,1,1.922,70
18.23,1,1.906,70
18.24,1,1.585,70
18.25,1,1.915,70
18.26,1,1.538,70
18.27,1,1.593,70
18.28,1,1.9,70
18.29,1,1.929,70
18.30,1,1.581,70
18.31,1,1.956,70
18.32,1,1.665,70
18.33,1,1.802,70
18.34,1,1.957,70
18.35,1,1.564,70
18.36,1,1.794,70
18.37,1,1.959,70
18.38,1,1.798,70
18.39,1,1.763,70
18.40,1,1.958,70
18.41,1,1.935,70
18.42,1,1.855,70
18.43,1,1.635,70
18.44,1,1.915,70
18.45,1,1.789,70
18.46,1,1.598,70
18.47,1,1.876,70
18.48,1,1.884,70
18.49,1,1.64,70
18.50,1,1.885,70
18.51,1,1.947,70
18.52,1,1.487,70
18.53,1,1.708,70
18.54,1,1.962,70
18.55,1,1.717,70
18.56,1,1.838,70
18.57,1,1.959,70
18.58,1,1.671,70
18.59,1,1.83,70
18.60,1,1.96,70
18.61,1,1.96,70
18.62,1,1.782,70
18.63,1,1.764,70
18.64,1,1.965,70
18.65,1,1.267,70
18.66,1,1.669,70
18.67,1,1.97,70
18.68,1,1.825,70
18.69,1,1.609,70
18.70,1,1.959,70
18.71,1,1.863,70
18.72,1,1.524,70
18.73,1,1.927,70
18.74,1,1.895,70
18.75,1,1.566,70
18.76,1,1.911,70
18.77,1,1.551,70
18.78,1,1.575,70
18.79,1,1.885,70
18.80,1,1.926,70
18.81,1,1.69,70
18.82,1,1.847,70
18.83,1,1.962,70
18.84,1,1.642,70
18.85,1,1.812,70
18.86,1,1.968,70
18.87,1,1.566,70
18.88,1,1.795,70
18.89,1,1.964,70
18.90,1,1.761,70
18.91,1,1.953,70
18.92,1,1.567,70
18.93,1,1.675,70
18.94,1,1.945,70
18.95,1,1.854,70
18.96,1,1.62,70
18.97,1,1.937,70
18.98,1,1.759,70
18.99,1,1.597,70
19.00,1,1.909,70
19.01,1,1.899,70
19.02,1,1.93,70
19.03,1,1.482,70
19.04,1,1.666,70
19.05,1,1.95,70
19.06,1,1.689,70
19.07,1,1.818,70
19.08,1,1.947,70
19.09,1,1.724,70
19.10,1,1.81,70
19.11,1,1.614,70
19.12,1,1.942,70
19.13,1,1.843,70
19.14,1,1.686,70
19.15,1,1.941,70
19.16,1,1.472,70
19.17,1,1.58,70
19.18,1,1.934,70
19.19,1,1.886,70
19.20,1,1.556,70
19.21,1,1.893,70
19.22,1,1.66,70
19.23,1,1.835,70
19.24,1,1.944,70
19.25,1,1.661,70
19.26,1,1.791,70
19.27,1,1.954,70
19.28,1,1.569,70
19.29,1,1.774,70
19.30,1,1.958,70
19.31,1,1.944,70
19.32,1,1.693,70
19.33,1,1.631,70
19.34,1,1.913,70
19.35,1,1.888,70
19.36,1,1.586,70
19.37,1,1.886,70
19.38,1,1.911,70
19.39,1,1.478,70
19.40,1,1.665,70
19.41,1,1.776,70
19.42,1,1.946,70
19.43,1,1.311,70
19.44,1,1.655,70
19.45,1,1.95,70
19.46,1,1.825,70
19.47,1,1.562,70
19.48,1,1.926,70
19.49,1,1.861,70
19.50,1,1.648,70
19.51,1,1.566,70
19.52,1,1.85,70
19.53,1,1.916,70
19.54,1,1.577,70
19.55,1,1.792,70
19.56,1,1.932,70
